"blife_id","blife_binomial","blife_order","blife_family","blife_iucn_status","ref_binomial","ref_order","ref_family","ref_id","method"
22684784,"Cacatua moluccensis","Psittaciformes","Cacatuidae","VU","Cacatua moluccensis","Psittaciformes","Cacatuidae",22684784,"Match by ID"
22684789,"Cacatua alba","Psittaciformes","Cacatuidae","EN","Cacatua alba","Psittaciformes","Cacatuidae",22684789,"Match by ID"
22684795,"Cacatua haematuropygia","Psittaciformes","Cacatuidae","CR","Cacatua haematuropygia","Psittaciformes","Cacatuidae",22684795,"Match by ID"
22684800,"Cacatua goffiniana","Psittaciformes","Cacatuidae","NT","Cacatua goffiniana","Psittaciformes","Cacatuidae",22684800,"Match by ID"
22684813,"Cacatua sanguinea","Psittaciformes","Cacatuidae","LC","Cacatua sanguinea","Psittaciformes","Cacatuidae",22684813,"Match by ID"
22684816,"Cacatua pastinator","Psittaciformes","Cacatuidae","LC","Cacatua pastinator","Psittaciformes","Cacatuidae",22684816,"Match by ID"
22684820,"Cacatua tenuirostris","Psittaciformes","Cacatuidae","LC","Cacatua tenuirostris","Psittaciformes","Cacatuidae",22684820,"Match by ID"
22684823,"Cacatua ducorpsii","Psittaciformes","Cacatuidae","LC","Cacatua ducorpsii","Psittaciformes","Cacatuidae",22684823,"Match by ID"
22684828,"Nymphicus hollandicus","Psittaciformes","Cacatuidae","LC","Nymphicus hollandicus","Psittaciformes","Cacatuidae",22684828,"Match by ID"
22684831,"Nestor notabilis","Psittaciformes","Strigopidae","EN","Nestor notabilis","Psittaciformes","Strigopidae",22684831,"Match by ID"
22684834,"Nestor productus","Psittaciformes","Strigopidae","EX","Nestor productus","Psittaciformes","Strigopidae",22684834,"Match by ID"
22684840,"Nestor meridionalis","Psittaciformes","Strigopidae","VU","Nestor meridionalis","Psittaciformes","Strigopidae",22684840,"Match by ID"
22684845,"Micropsitta keiensis","Psittaciformes","Psittacidae","LC","Micropsitta keiensis","Psittaciformes","Psittacidae",22684845,"Match by ID"
22684850,"Micropsitta geelvinkiana","Psittaciformes","Psittacidae","LC","Micropsitta geelvinkiana","Psittaciformes","Psittacidae",22684850,"Match by ID"
22684856,"Micropsitta pusio","Psittaciformes","Psittacidae","LC","Micropsitta pusio","Psittaciformes","Psittacidae",22684856,"Match by ID"
22684861,"Micropsitta meeki","Psittaciformes","Psittacidae","LC","Micropsitta meeki","Psittaciformes","Psittacidae",22684861,"Match by ID"
22684866,"Micropsitta finschii","Psittaciformes","Psittacidae","LC","Micropsitta finschii","Psittaciformes","Psittacidae",22684866,"Match by ID"
22684871,"Micropsitta bruijnii","Psittaciformes","Psittacidae","LC","Micropsitta bruijnii","Psittaciformes","Psittacidae",22684871,"Match by ID"
22684903,"Psittaculirostris edwardsii","Psittaciformes","Psittacidae","LC","Psittaculirostris edwardsii","Psittaciformes","Psittacidae",22684903,"Match by ID"
22684908,"Psittaculirostris salvadorii","Psittaciformes","Psittacidae","LC","Psittaculirostris salvadorii","Psittaciformes","Psittacidae",22684908,"Match by ID"
22684914,"Bolbopsittacus lunulatus","Psittaciformes","Psittacidae","LC","Bolbopsittacus lunulatus","Psittaciformes","Psittacidae",22684914,"Match by ID"
22684925,"Psittacella brehmii","Psittaciformes","Psittacidae","LC","Psittacella brehmii","Psittaciformes","Psittacidae",22684925,"Match by ID"
22684935,"Psittacella modesta","Psittaciformes","Psittacidae","LC","Psittacella modesta","Psittaciformes","Psittacidae",22684935,"Match by ID"
22684940,"Psittacella madaraszi","Psittaciformes","Psittacidae","LC","Psittacella madaraszi","Psittaciformes","Psittacidae",22684940,"Match by ID"
22684945,"Geoffroyus geoffroyi","Psittaciformes","Psittacidae","LC","Geoffroyus geoffroyi","Psittaciformes","Psittacidae",22684945,"Match by ID"
22684948,"Geoffroyus simplex","Psittaciformes","Psittacidae","LC","Geoffroyus simplex","Psittaciformes","Psittacidae",22684948,"Match by ID"
22684954,"Prioniturus montanus","Psittaciformes","Psittacidae","NT","Prioniturus montanus","Psittaciformes","Psittacidae",22684954,"Match by ID"
22684960,"Prioniturus waterstradti","Psittaciformes","Psittacidae","NT","Prioniturus waterstradti","Psittaciformes","Psittacidae",22684960,"Match by ID"
22684964,"Prioniturus platenae","Psittaciformes","Psittacidae","VU","Prioniturus platenae","Psittaciformes","Psittacidae",22684964,"Match by ID"
22684969,"Prioniturus luconensis","Psittaciformes","Psittacidae","EN","Prioniturus luconensis","Psittaciformes","Psittacidae",22684969,"Match by ID"
22684986,"Prioniturus verticalis","Psittaciformes","Psittacidae","CR","Prioniturus verticalis","Psittaciformes","Psittacidae",22684986,"Match by ID"
22684991,"Prioniturus flavicans","Psittaciformes","Psittacidae","NT","Prioniturus flavicans","Psittaciformes","Psittacidae",22684991,"Match by ID"
22684997,"Prioniturus platurus","Psittaciformes","Psittacidae","LC","Prioniturus platurus","Psittaciformes","Psittacidae",22684997,"Match by ID"
22685001,"Prioniturus mada","Psittaciformes","Psittacidae","LC","Prioniturus mada","Psittaciformes","Psittacidae",22685001,"Match by ID"
22685006,"Tanygnathus megalorynchos","Psittaciformes","Psittacidae","LC","Tanygnathus megalorynchos","Psittaciformes","Psittacidae",22685006,"Match by ID"
22685009,"Tanygnathus lucionensis","Psittaciformes","Psittacidae","NT","Tanygnathus lucionensis","Psittaciformes","Psittacidae",22685009,"Match by ID"
22685016,"Tanygnathus gramineus","Psittaciformes","Psittacidae","VU","Tanygnathus gramineus","Psittaciformes","Psittacidae",22685016,"Match by ID"
22685025,"Psittrichas fulgidus","Psittaciformes","Psittacidae","VU","Psittrichas fulgidus","Psittaciformes","Psittacidae",22685025,"Match by ID"
22685029,"Prosopeia splendens","Psittaciformes","Psittacidae","NT","Prosopeia splendens","Psittaciformes","Psittacidae",22685029,"Match by ID"
22685035,"Prosopeia personata","Psittaciformes","Psittacidae","NT","Prosopeia personata","Psittaciformes","Psittacidae",22685035,"Match by ID"
22685041,"Prosopeia tabuensis","Psittaciformes","Psittacidae","LC","Prosopeia tabuensis","Psittaciformes","Psittacidae",22685041,"Match by ID"
22685046,"Alisterus scapularis","Psittaciformes","Psittacidae","LC","Alisterus scapularis","Psittaciformes","Psittacidae",22685046,"Match by ID"
22685051,"Alisterus amboinensis","Psittaciformes","Psittacidae","LC","Alisterus amboinensis","Psittaciformes","Psittacidae",22685051,"Match by ID"
22685058,"Alisterus chloropterus","Psittaciformes","Psittacidae","LC","Alisterus chloropterus","Psittaciformes","Psittacidae",22685058,"Match by ID"
22685063,"Aprosmictus jonquillaceus","Psittaciformes","Psittacidae","NT","Aprosmictus jonquillaceus","Psittaciformes","Psittacidae",22685063,"Match by ID"
22685069,"Aprosmictus erythropterus","Psittaciformes","Psittacidae","LC","Aprosmictus erythropterus","Psittaciformes","Psittacidae",22685069,"Match by ID"
22685072,"Polytelis swainsonii","Psittaciformes","Psittacidae","LC","Polytelis swainsonii","Psittaciformes","Psittacidae",22685072,"Match by ID"
22685078,"Polytelis anthopeplus","Psittaciformes","Psittacidae","LC","Polytelis anthopeplus","Psittaciformes","Psittacidae",22685078,"Match by ID"
22685081,"Polytelis alexandrae","Psittaciformes","Psittacidae","NT","Polytelis alexandrae","Psittaciformes","Psittacidae",22685081,"Match by ID"
22685087,"Purpureicephalus spurius","Psittaciformes","Psittacidae","LC","Purpureicephalus spurius","Psittaciformes","Psittacidae",22685087,"Match by ID"
22685090,"Barnardius zonarius","Psittaciformes","Psittacidae","LC","Barnardius zonarius","Psittaciformes","Psittacidae",22685090,"Match by ID"
22685104,"Platycercus caledonicus","Psittaciformes","Psittacidae","LC","Platycercus caledonicus","Psittaciformes","Psittacidae",22685104,"Match by ID"
22685119,"Platycercus venustus","Psittaciformes","Psittacidae","LC","Platycercus venustus","Psittaciformes","Psittacidae",22685119,"Match by ID"
22685122,"Platycercus adscitus","Psittaciformes","Psittacidae","LC","Platycercus adscitus","Psittaciformes","Psittacidae",22685122,"Match by ID"
22685126,"Platycercus eximius","Psittaciformes","Psittacidae","LC","Platycercus eximius","Psittaciformes","Psittacidae",22685126,"Match by ID"
22685130,"Platycercus icterotis","Psittaciformes","Psittacidae","LC","Platycercus icterotis","Psittaciformes","Psittacidae",22685130,"Match by ID"
22685135,"Northiella haematogaster","Psittaciformes","Psittacidae","LC","Northiella haematogaster","Psittaciformes","Psittacidae",22685135,"Match by ID"
22685139,"Psephotus haematonotus","Psittaciformes","Psittacidae","LC","Psephotus haematonotus","Psittaciformes","Psittacidae",22685139,"Match by ID"
22685142,"Psephotellus varius","Psittaciformes","Psittacidae","LC","Psephotellus varius","Psittaciformes","Psittacidae",22685142,"Match by ID"
22685145,"Psephotellus dissimilis","Psittaciformes","Psittacidae","LC","Psephotellus dissimilis","Psittaciformes","Psittacidae",22685145,"Match by ID"
22685150,"Psephotellus chrysopterygius","Psittaciformes","Psittacidae","EN","Psephotellus chrysopterygius","Psittaciformes","Psittacidae",22685150,"Match by ID"
22685156,"Psephotellus pulcherrimus","Psittaciformes","Psittacidae","EX","Psephotellus pulcherrimus","Psittaciformes","Psittacidae",22685156,"Match by ID"
22685162,"Cyanoramphus unicolor","Psittaciformes","Psittacidae","VU","Cyanoramphus unicolor","Psittaciformes","Psittacidae",22685162,"Match by ID"
22685175,"Cyanoramphus auriceps","Psittaciformes","Psittacidae","NT","Cyanoramphus auriceps","Psittaciformes","Psittacidae",22685175,"Match by ID"
22685182,"Cyanoramphus zealandicus","Psittaciformes","Psittacidae","EX","Cyanoramphus zealandicus","Psittaciformes","Psittacidae",22685182,"Match by ID"
22685185,"Eunymphicus cornutus","Psittaciformes","Psittacidae","VU","Eunymphicus cornutus","Psittaciformes","Psittacidae",22685185,"Match by ID"
22685191,"Neopsephotus bourkii","Psittaciformes","Psittacidae","LC","Neopsephotus bourkii","Psittaciformes","Psittacidae",22685191,"Match by ID"
22685194,"Neophema chrysostoma","Psittaciformes","Psittacidae","VU","Neophema chrysostoma","Psittaciformes","Psittacidae",22685194,"Match by ID"
22685197,"Neophema elegans","Psittaciformes","Psittacidae","LC","Neophema elegans","Psittaciformes","Psittacidae",22685197,"Match by ID"
22685200,"Neophema petrophila","Psittaciformes","Psittacidae","LC","Neophema petrophila","Psittaciformes","Psittacidae",22685200,"Match by ID"
22685203,"Neophema chrysogaster","Psittaciformes","Psittacidae","CR","Neophema chrysogaster","Psittaciformes","Psittacidae",22685203,"Match by ID"
22685209,"Neophema pulchella","Psittaciformes","Psittacidae","LC","Neophema pulchella","Psittaciformes","Psittacidae",22685209,"Match by ID"
22685214,"Neophema splendida","Psittaciformes","Psittacidae","LC","Neophema splendida","Psittaciformes","Psittacidae",22685214,"Match by ID"
22685219,"Lathamus discolor","Psittaciformes","Psittacidae","CR","Lathamus discolor","Psittaciformes","Psittacidae",22685219,"Match by ID"
22685223,"Melopsittacus undulatus","Psittaciformes","Psittacidae","LC","Melopsittacus undulatus","Psittaciformes","Psittacidae",22685223,"Match by ID"
22685226,"Pezoporus wallicus","Psittaciformes","Psittacidae","LC","Pezoporus wallicus","Psittaciformes","Psittacidae",22685226,"Match by ID"
22685237,"Pezoporus occidentalis","Psittaciformes","Psittacidae","CR","Pezoporus occidentalis","Psittaciformes","Psittacidae",22685237,"Match by ID"
22685245,"Strigops habroptila","Psittaciformes","Strigopidae","CR","Strigops habroptila","Psittaciformes","Strigopidae",22685245,"Match by ID"
22685258,"Mascarinus mascarin","Psittaciformes","Psittacidae","EX","Mascarinus mascarin","Psittaciformes","Psittacidae",22685258,"Match by ID"
22685261,"Coracopsis vasa","Psittaciformes","Psittacidae","LC","Coracopsis vasa","Psittaciformes","Psittacidae",22685261,"Match by ID"
22685291,"Poicephalus gulielmi","Psittaciformes","Psittacidae","LC","Poicephalus gulielmi","Psittaciformes","Psittacidae",22685291,"Match by ID"
22685295,"Poicephalus senegalus","Psittaciformes","Psittacidae","LC","Poicephalus senegalus","Psittaciformes","Psittacidae",22685295,"Match by ID"
22685299,"Poicephalus crassus","Psittaciformes","Psittacidae","LC","Poicephalus crassus","Psittaciformes","Psittacidae",22685299,"Match by ID"
22685304,"Poicephalus meyeri","Psittaciformes","Psittacidae","LC","Poicephalus meyeri","Psittaciformes","Psittacidae",22685304,"Match by ID"
22685308,"Poicephalus flavifrons","Psittaciformes","Psittacidae","LC","Poicephalus flavifrons","Psittaciformes","Psittacidae",22685308,"Match by ID"
22685312,"Poicephalus rufiventris","Psittaciformes","Psittacidae","LC","Poicephalus rufiventris","Psittaciformes","Psittacidae",22685312,"Match by ID"
22685317,"Poicephalus cryptoxanthus","Psittaciformes","Psittacidae","LC","Poicephalus cryptoxanthus","Psittaciformes","Psittacidae",22685317,"Match by ID"
22685321,"Poicephalus rueppellii","Psittaciformes","Psittacidae","LC","Poicephalus rueppellii","Psittaciformes","Psittacidae",22685321,"Match by ID"
22685326,"Agapornis canus","Psittaciformes","Psittacidae","LC","Agapornis canus","Psittaciformes","Psittacidae",22685326,"Match by ID"
22685330,"Agapornis pullarius","Psittaciformes","Psittacidae","LC","Agapornis pullarius","Psittaciformes","Psittacidae",22685330,"Match by ID"
22685334,"Agapornis taranta","Psittaciformes","Psittacidae","LC","Agapornis taranta","Psittaciformes","Psittacidae",22685334,"Match by ID"
22685338,"Agapornis swindernianus","Psittaciformes","Psittacidae","LC","Agapornis swindernianus","Psittaciformes","Psittacidae",22685338,"Match by ID"
22685342,"Agapornis roseicollis","Psittaciformes","Psittacidae","LC","Agapornis roseicollis","Psittaciformes","Psittacidae",22685342,"Match by ID"
22685346,"Agapornis fischeri","Psittaciformes","Psittacidae","NT","Agapornis fischeri","Psittaciformes","Psittacidae",22685346,"Match by ID"
22685352,"Agapornis personatus","Psittaciformes","Psittacidae","LC","Agapornis personatus","Psittaciformes","Psittacidae",22685352,"Match by ID"
22685356,"Agapornis lilianae","Psittaciformes","Psittacidae","NT","Agapornis lilianae","Psittaciformes","Psittacidae",22685356,"Match by ID"
22685360,"Agapornis nigrigenis","Psittaciformes","Psittacidae","VU","Agapornis nigrigenis","Psittaciformes","Psittacidae",22685360,"Match by ID"
22685366,"Loriculus vernalis","Psittaciformes","Psittacidae","LC","Loriculus vernalis","Psittaciformes","Psittacidae",22685366,"Match by ID"
22685371,"Loriculus beryllinus","Psittaciformes","Psittacidae","LC","Loriculus beryllinus","Psittaciformes","Psittacidae",22685371,"Match by ID"
22685376,"Loriculus philippensis","Psittaciformes","Psittacidae","LC","Loriculus philippensis","Psittaciformes","Psittacidae",22685376,"Match by ID"
22685384,"Loriculus galgulus","Psittaciformes","Psittacidae","LC","Loriculus galgulus","Psittaciformes","Psittacidae",22685384,"Match by ID"
22685389,"Loriculus stigmatus","Psittaciformes","Psittacidae","LC","Loriculus stigmatus","Psittaciformes","Psittacidae",22685389,"Match by ID"
22685399,"Loriculus catamene","Psittaciformes","Psittacidae","NT","Loriculus catamene","Psittaciformes","Psittacidae",22685399,"Match by ID"
22685405,"Loriculus aurantiifrons","Psittaciformes","Psittacidae","LC","Loriculus aurantiifrons","Psittaciformes","Psittacidae",22685405,"Match by ID"
22685410,"Loriculus tener","Psittaciformes","Psittacidae","LC","Loriculus tener","Psittaciformes","Psittacidae",22685410,"Match by ID"
22685416,"Loriculus exilis","Psittaciformes","Psittacidae","LC","Loriculus exilis","Psittaciformes","Psittacidae",22685416,"Match by ID"
22685422,"Loriculus pusillus","Psittaciformes","Psittacidae","NT","Loriculus pusillus","Psittaciformes","Psittacidae",22685422,"Match by ID"
22685428,"Loriculus flosculus","Psittaciformes","Psittacidae","VU","Loriculus flosculus","Psittaciformes","Psittacidae",22685428,"Match by ID"
22685434,"Palaeornis eupatria","Psittaciformes","Psittacidae","NT","Palaeornis eupatria","Psittaciformes","Psittacidae",22685434,"Match by ID"
22685437,"Palaeornis wardi","Psittaciformes","Psittacidae","EX","Palaeornis wardi","Psittaciformes","Psittacidae",22685437,"Match by ID"
22685441,"Alexandrinus krameri","Psittaciformes","Psittacidae","LC","Alexandrinus krameri","Psittaciformes","Psittacidae",22685441,"Match by ID"
22685448,"Alexandrinus eques","Psittaciformes","Psittacidae","VU","Alexandrinus eques","Psittaciformes","Psittacidae",22685448,"Match by ID"
22685465,"Alexandrinus exsul","Psittaciformes","Psittacidae","EX","Alexandrinus exsul","Psittaciformes","Psittacidae",22685465,"Match by ID"
22685468,"Himalayapsitta himalayana","Psittaciformes","Psittacidae","LC","Himalayapsitta himalayana","Psittaciformes","Psittacidae",22685468,"Match by ID"
22685473,"Himalayapsitta finschii","Psittaciformes","Psittacidae","NT","Himalayapsitta finschii","Psittaciformes","Psittacidae",22685473,"Match by ID"
22685481,"Himalayapsitta cyanocephala","Psittaciformes","Psittacidae","LC","Himalayapsitta cyanocephala","Psittaciformes","Psittacidae",22685481,"Match by ID"
22685486,"Himalayapsitta roseata","Psittaciformes","Psittacidae","NT","Himalayapsitta roseata","Psittaciformes","Psittacidae",22685486,"Match by ID"
22685489,"Nicopsitta columboides","Psittaciformes","Psittacidae","LC","Nicopsitta columboides","Psittaciformes","Psittacidae",22685489,"Match by ID"
22685493,"Nicopsitta calthrapae","Psittaciformes","Psittacidae","LC","Nicopsitta calthrapae","Psittaciformes","Psittacidae",22685493,"Match by ID"
22685500,"Psittacula derbiana","Psittaciformes","Psittacidae","NT","Psittacula derbiana","Psittaciformes","Psittacidae",22685500,"Match by ID"
22685505,"Psittacula alexandri","Psittaciformes","Psittacidae","NT","Psittacula alexandri","Psittaciformes","Psittacidae",22685505,"Match by ID"
22685508,"Psittacula caniceps","Psittaciformes","Psittacidae","NT","Psittacula caniceps","Psittaciformes","Psittacidae",22685508,"Match by ID"
22685513,"Belocercus longicaudus","Psittaciformes","Psittacidae","VU","Belocercus longicaudus","Psittaciformes","Psittacidae",22685513,"Match by ID"
22685516,"Anodorhynchus hyacinthinus","Psittaciformes","Psittacidae","VU","Anodorhynchus hyacinthinus","Psittaciformes","Psittacidae",22685516,"Match by ID"
22685521,"Anodorhynchus leari","Psittaciformes","Psittacidae","EN","Anodorhynchus leari","Psittaciformes","Psittacidae",22685521,"Match by ID"
22685527,"Anodorhynchus glaucus","Psittaciformes","Psittacidae","CR (PE)","Anodorhynchus glaucus","Psittaciformes","Psittacidae",22685527,"Match by ID"
