"ref_binomial";"ref_id";"ref_kingdom";"ref_phylum";"ref_class";"ref_order";"ref_family";"ref_genus"
"Thamnophilus doliatus";"22701275";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Thamnophilus"
"Thamnophilus nigriceps";"22701296";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Thamnophilus"
"Dysithamnus mentalis";"22701378";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Dysithamnus"
"Herpsilochmus scapularis";"103657707";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Herpsilochmus"
"Formicivora intermedia";"103657347";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Formicivora"
"Cercomacra nigricans";"22701683";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Cercomacra"
"Myrmeciza longipes";"22701786";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Myrmeciza"
"Hafferia zeledoni";"103660162";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Hafferia"
"Geospiza pallida";"22723783";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Geospiza"
"Cacicus flavicrissus";"103792695";"Animalia";"Chordata";"Aves";"Passeriformes";"Icteridae";"Cacicus"
"Tangara episcopus";"22722527";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Tangara"
"Tangara guttata";"22722869";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Tangara"
"Tangara lavinia";"22722881";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Tangara"
"Tangara gyrola";"22722878";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Tangara"
"Spodiornis rusticus";"22723122";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Spodiornis"
"Hemithraupis flavicollis";"22722278";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Hemithraupis"
"Volatinia jacarina";"22723396";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Volatinia"
"Islerothraupis luctuosa";"22722391";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Islerothraupis"
"Chrysocorypha delatrii";"22722394";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Chrysocorypha"
"Tachyphonus rufus";"22722400";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Tachyphonus"
"Ramphocelus icteronotus";"103816722";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Ramphocelus"
"Ramphocelus dimidiatus";"22722500";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Ramphocelus"
"Cyanerpes cyaneus";"22723012";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Cyanerpes"
"Sporophila ophthalmica";"103817331";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Sporophila"
"Saltator olivascens";"103812685";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Saltator"
"Saltator striatipectus";"22731538";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Saltator"
"Chlorospingus flavigularis";"103768776";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Chlorospingus"
"Polioptila maior";"103882394";"Animalia";"Chordata";"Aves";"Passeriformes";"Polioptilidae";"Polioptila"
"Turdus albicollis";"22708942";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus"
"Platyrinchus mystaceus";"103679869";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Platyrinchus"
"Platyrinchus albogularis";"103679884";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Platyrinchus"
"Mionectes galbinus";"103680162";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Mionectes"
"Rhynchocyclus aequinoctialis";"103680421";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Rhynchocyclus"
"Tyrannulus elatus";"22699227";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Tyrannulus"
"Serpophaga cinerea";"22699331";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Serpophaga"
"Legatus leucophaius";"22700596";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Legatus"
"Myiophobus crypterythrus";"103682414";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Myiophobus"
"Myiophobus rufescens";"103682419";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Myiophobus"
"Contopus punensis";"103683897";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Contopus"
"Sittasomus griseicapillus";"103661274";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Sittasomus"
"Deconychura longicauda";"103661261";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Deconychura"
"Dendrocolaptes picumnus";"22703089";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Dendrocolaptes"
"Xenops rutilus";"22702998";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Xenops"
"Pseudocolaptes johnsoni";"22728530";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Pseudocolaptes"
"Philydor rufum";"22702858";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Philydor"
"Automolus ochrolaemus";"22702910";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Automolus"
"Automolus subulatus";"103672218";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Automolus"
"Sporophila morelleti";"22731776";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Sporophila"
"Leiothlypis crissalis";"22721633";"Animalia";"Chordata";"Aves";"Passeriformes";"Parulidae";"Leiothlypis"
"Setophaga pitiayumi";"103798640";"Animalia";"Chordata";"Aves";"Passeriformes";"Parulidae";"Setophaga"
"Terpsiphone bourbonnensis";"22707140";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Terpsiphone"
"Tangara fucosa";"22722927";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Tangara"
"Phylloscartes difficilis";"22699512";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Phylloscartes"
"Pogonotriccus venezuelanus";"22699462";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Pogonotriccus"
"Lepidothrix iris";"22701033";"Animalia";"Chordata";"Aves";"Passeriformes";"Pipridae";"Lepidothrix"
"Acrocephalus caffer";"104003523";"Animalia";"Chordata";"Aves";"Passeriformes";"Acrocephalidae";"Acrocephalus"
"Acrocephalus rimitarae";"22714826";"Animalia";"Chordata";"Aves";"Passeriformes";"Acrocephalidae";"Acrocephalus"
"Cichlopsis gularis";"103881097";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Cichlopsis"
"Conirostrum binghami";"22722114";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Conirostrum"
"Cranioleuca berlepschi";"22702591";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Cranioleuca"
"Sporophila nigrorufa";"22723468";"Animalia";"Chordata";"Aves";"Passeriformes";"Thraupidae";"Sporophila"
"Anumara forbesi";"22724274";"Animalia";"Chordata";"Aves";"Passeriformes";"Icteridae";"Anumara"
"Myiarchus semirufus";"22700393";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Myiarchus"
"Cercomacra ferdinandi";"22701677";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Cercomacra"
"Coracina javensis";"183446899";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Coracina"
"Coracina macei";"183458017";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Coracina"
"Oriolus kundoo";"103692955";"Animalia";"Chordata";"Aves";"Passeriformes";"Oriolidae";"Oriolus"
"Pomarea nigra";"22707178";"Animalia";"Chordata";"Aves";"Passeriformes";"Monarchidae";"Pomarea"
"Apalis lynesi";"22713724";"Animalia";"Chordata";"Aves";"Passeriformes";"Cisticolidae";"Apalis"
"Chersophilus duponti";"22717380";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Chersophilus"
"Laniarius amboimensis";"22707540";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Caryothraustes erythromelas";"22723843";"Animalia";"Chordata";"Aves";"Passeriformes";"Cardinalidae";"Caryothraustes"
"Laniarius brauni";"22707532";"Animalia";"Chordata";"Aves";"Passeriformes";"Malaconotidae";"Laniarius"
"Setophaga cerulea";"22721740";"Animalia";"Chordata";"Aves";"Passeriformes";"Parulidae";"Setophaga"
"Pselliophorus luteoviridis";"22721563";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Pselliophorus"
"Procnias tricarunculatus";"22700946";"Animalia";"Chordata";"Aves";"Passeriformes";"Cotingidae";"Procnias"
"Apalis kaboboensis";"22713801";"Animalia";"Chordata";"Aves";"Passeriformes";"Cisticolidae";"Apalis"
"Lipaugus uropygialis";"22700847";"Animalia";"Chordata";"Aves";"Passeriformes";"Cotingidae";"Lipaugus"
"Ploceus bannermani";"22718735";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Criniger olivaceus";"22713125";"Animalia";"Chordata";"Aves";"Passeriformes";"Pycnonotidae";"Criniger"
"Formicivora erythronotos";"22701605";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Formicivora"
"Malimbus ballmanni";"22719078";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Malimbus"
"Hypocnemis striata";"22735497";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Hypocnemis"
"Grallaria watkinsi";"22703277";"Animalia";"Chordata";"Aves";"Passeriformes";"Grallariidae";"Grallaria"
"Pycnonotus snouckaerti";"103831996";"Animalia";"Chordata";"Aves";"Passeriformes";"Pycnonotidae";"Pycnonotus"
"Alophoixus tephrogenys";"103821318";"Animalia";"Chordata";"Aves";"Passeriformes";"Pycnonotidae";"Alophoixus"
"Geokichla interpres";"22733677";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Geokichla"
"Zosterops meeki";"22714131";"Animalia";"Chordata";"Aves";"Passeriformes";"Zosteropidae";"Zosterops"
"Climacteris rufus";"22703591";"Animalia";"Chordata";"Aves";"Passeriformes";"Climacteridae";"Climacteris"
"Turdus xanthorhynchus";"22736414";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus"
"Ploceus grandis";"22718925";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Garrulax palliatus";"22715589";"Animalia";"Chordata";"Aves";"Passeriformes";"Leiotrichidae";"Garrulax"
"Lanius newtoni";"22705080";"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius"
"Acridotheres cinereus";"22710940";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Acridotheres"
"Acridotheres javanicus";"103871334";"Animalia";"Chordata";"Aves";"Passeriformes";"Sturnidae";"Acridotheres"
"Crithagra concolor";"22720310";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Crithagra"
"Chloropsis cyanopogon";"22704953";"Animalia";"Chordata";"Aves";"Passeriformes";"Chloropseidae";"Chloropsis"
"Zosterops feae";"103890794";"Animalia";"Chordata";"Aves";"Passeriformes";"Zosteropidae";"Zosterops"
"Dendrocitta leucogastra";"22705846";"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Dendrocitta"
"Vireo osburni";"22705225";"Animalia";"Chordata";"Aves";"Passeriformes";"Vireonidae";"Vireo"
"Zoothera talaseae";"103879758";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Zoothera"
"Zosterops rennellianus";"22714172";"Animalia";"Chordata";"Aves";"Passeriformes";"Zosteropidae";"Zosterops"
"Elaphrornis palliseri";"22714545";"Animalia";"Chordata";"Aves";"Passeriformes";"Locustellidae";"Elaphrornis"
"Bradypterus bangwaensis";"22724375";"Animalia";"Chordata";"Aves";"Passeriformes";"Locustellidae";"Bradypterus"
"Arcanator orostruthus";"22715783";"Animalia";"Chordata";"Aves";"Passeriformes";"Modulatricidae";"Arcanator"
"Crossleyia tenebrosa";"22713021";"Animalia";"Chordata";"Aves";"Passeriformes";"Bernieridae";"Crossleyia"
"Ficedula platenae";"22709386";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Ficedula"
"Garrulax bicolor";"22734448";"Animalia";"Chordata";"Aves";"Passeriformes";"Leiotrichidae";"Garrulax"
"Argya cinereifrons";"22715586";"Animalia";"Chordata";"Aves";"Passeriformes";"Leiotrichidae";"Argya"
"Geokichla leucolaema";"22732956";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Geokichla"
"Ploceus subpersonatus";"22718774";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Mirafra pulpa";"22717033";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Mirafra"
"Sitta formosa";"22711231";"Animalia";"Chordata";"Aves";"Passeriformes";"Sittidae";"Sitta"
"Spelaeornis longicaudatus";"22716137";"Animalia";"Chordata";"Aves";"Passeriformes";"Timaliidae";"Spelaeornis"
"Macronyx grimwoodi";"22718432";"Animalia";"Chordata";"Aves";"Passeriformes";"Motacillidae";"Macronyx"
"Cisticola restrictus";"22713394";"Animalia";"Chordata";"Aves";"Passeriformes";"Cisticolidae";"Cisticola"
"Calendulauda burra";"22717180";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Calendulauda"
"Spelaeornis kinneari";"22734553";"Animalia";"Chordata";"Aves";"Passeriformes";"Timaliidae";"Spelaeornis"
"Sitta magna";"22711228";"Animalia";"Chordata";"Aves";"Passeriformes";"Sittidae";"Sitta"
"Linaria johannis";"22720457";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Linaria"
"Alauda razae";"22717428";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Alauda"
"Spizocorys fringillaris";"22717368";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Spizocorys"
"Procnias nudicollis";"22700968";"Animalia";"Chordata";"Aves";"Passeriformes";"Cotingidae";"Procnias"
"Heteromirafra archeri";"84543703";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Heteromirafra"
"Actinodura sodangorum";"22716552";"Animalia";"Chordata";"Aves";"Passeriformes";"Leiotrichidae";"Actinodura"
"Heteromirafra ruddi";"22717153";"Animalia";"Chordata";"Aves";"Passeriformes";"Alaudidae";"Heteromirafra"
"Loxia megaplaga";"22720651";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Loxia"
"Aethopyga linaraborae";"22724518";"Animalia";"Chordata";"Aves";"Passeriformes";"Nectariniidae";"Aethopyga"
"Turdus ludoviciae";"22708735";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus"
"Zosterops modestus";"22714018";"Animalia";"Chordata";"Aves";"Passeriformes";"Zosteropidae";"Zosterops"
"Ploceus flavipes";"22719061";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Androphobus viridis";"22705324";"Animalia";"Chordata";"Aves";"Passeriformes";"Psophodidae";"Androphobus"
"Ploceus aureonucha";"22718979";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Leistes defilippii";"22724229";"Animalia";"Chordata";"Aves";"Passeriformes";"Icteridae";"Leistes"
"Premnoplex pariae";"103672561";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Premnoplex"
"Grallaria ridgelyi";"22724628";"Animalia";"Chordata";"Aves";"Passeriformes";"Grallariidae";"Grallaria"
"Myrmoderus eowilsoni";"155256702";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Myrmoderus"
"Grallaricula loricata";"22703378";"Animalia";"Chordata";"Aves";"Passeriformes";"Grallariidae";"Grallaricula"
"Sylviorthorhynchus yanacensis";"22724683";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Sylviorthorhynchus"
"Asthenes perijana";"22702200";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Asthenes"
"Phytotoma raimondii";"22700764";"Animalia";"Chordata";"Aves";"Passeriformes";"Cotingidae";"Phytotoma"
"Megalurulus rufus";"22715555";"Animalia";"Chordata";"Aves";"Passeriformes";"Locustellidae";"Megalurulus"
"Acrocephalus sechellensis";"22714882";"Animalia";"Chordata";"Aves";"Passeriformes";"Acrocephalidae";"Acrocephalus"
"Oriolus cruentus";"103692619";"Animalia";"Chordata";"Aves";"Passeriformes";"Oriolidae";"Oriolus"
"Anthus crenatus";"22718452";"Animalia";"Chordata";"Aves";"Passeriformes";"Motacillidae";"Anthus"
"Anthus hoeschi";"22718467";"Animalia";"Chordata";"Aves";"Passeriformes";"Motacillidae";"Anthus"
"Aethopyga primigenia";"22718048";"Animalia";"Chordata";"Aves";"Passeriformes";"Nectariniidae";"Aethopyga"
"Apalis fuscigularis";"22713719";"Animalia";"Chordata";"Aves";"Passeriformes";"Cisticolidae";"Apalis"
"Aethopyga boltoni";"22718059";"Animalia";"Chordata";"Aves";"Passeriformes";"Nectariniidae";"Aethopyga"
"Erythrura coloria";"22719716";"Animalia";"Chordata";"Aves";"Passeriformes";"Estrildidae";"Erythrura"
"Chaetops aurantius";"22708101";"Animalia";"Chordata";"Aves";"Passeriformes";"Chaetopidae";"Chaetops"
"Edolisoma dispar";"22706593";"Animalia";"Chordata";"Aves";"Passeriformes";"Campephagidae";"Edolisoma"
"Drepanis coccinea";"22720844";"Animalia";"Chordata";"Aves";"Passeriformes";"Fringillidae";"Drepanis"
"Cinnyris loveridgei";"22717931";"Animalia";"Chordata";"Aves";"Passeriformes";"Nectariniidae";"Cinnyris"
"Cinnyris rufipennis";"22717954";"Animalia";"Chordata";"Aves";"Passeriformes";"Nectariniidae";"Cinnyris"
"Copsychus sechellarum";"22709978";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Copsychus"
"Monticola explorator";"22708233";"Animalia";"Chordata";"Aves";"Passeriformes";"Muscicapidae";"Monticola"
"Atlapetes flaviceps";"22721439";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Atlapetes"
"Dicaeum dayakorum";"179385431";"Animalia";"Chordata";"Aves";"Passeriformes";"Dicaeidae";"Dicaeum"
"Ploceus golandi";"22718945";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Scytalopus panamensis";"22703501";"Animalia";"Chordata";"Aves";"Passeriformes";"Rhinocryptidae";"Scytalopus"
"Margarornis bellulus";"22702726";"Animalia";"Chordata";"Aves";"Passeriformes";"Furnariidae";"Margarornis"
"Cotinga ridgwayi";"22700874";"Animalia";"Chordata";"Aves";"Passeriformes";"Cotingidae";"Cotinga"
"Carpodectes antoniae";"22700907";"Animalia";"Chordata";"Aves";"Passeriformes";"Cotingidae";"Carpodectes"
"Nesotriccus ridgwayi";"22699191";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Nesotriccus"
"Tyrannus cubensis";"22700516";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Tyrannus"
"Turdus helleri";"22708740";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus"
"Ploceus nicolli";"22719031";"Animalia";"Chordata";"Aves";"Passeriformes";"Ploceidae";"Ploceus"
"Scepomycter winifredae";"22714578";"Animalia";"Chordata";"Aves";"Passeriformes";"Cisticolidae";"Scepomycter"
"Aphanotriccus capitalis";"22699767";"Animalia";"Chordata";"Aves";"Passeriformes";"Tyrannidae";"Aphanotriccus"
"Vireo bairdi";"22705194";"Animalia";"Chordata";"Aves";"Passeriformes";"Vireonidae";"Vireo"
"Lanius ludovicianus";"22705042";"Animalia";"Chordata";"Aves";"Passeriformes";"Laniidae";"Lanius"
"Pica nutalli";"22705874";"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Pica"
"Gymnorhinus cyanocephalus";"22705608";"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Gymnorhinus"
"Clytoctantes alixii";"22701358";"Animalia";"Chordata";"Aves";"Passeriformes";"Thamnophilidae";"Clytoctantes"
"Aphelocoma coerulescens";"22705629";"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Aphelocoma"
"Cyanocorax dickeyi";"22705726";"Animalia";"Chordata";"Aves";"Passeriformes";"Corvidae";"Cyanocorax"
"Tachycineta cyaneoviridis";"22712080";"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Tachycineta"
"Progne sinaloae";"22712107";"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Progne"
"Hylorchilus sumichrasti";"22711341";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Hylorchilus"
"Hylorchilus navai";"22711346";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Hylorchilus"
"Ferminia cerverai";"22711392";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Ferminia"
"Troglodytes tanneri";"22711493";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Troglodytes"
"Troglodytes sissonii";"22711380";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Troglodytes"
"Campylorhynchus yucatanicus";"22711293";"Animalia";"Chordata";"Aves";"Passeriformes";"Troglodytidae";"Campylorhynchus"
"Ramphocinclus brachyurus";"22711137";"Animalia";"Chordata";"Aves";"Passeriformes";"Mimidae";"Ramphocinclus"
"Mimus graysoni";"22711084";"Animalia";"Chordata";"Aves";"Passeriformes";"Mimidae";"Mimus"
"Toxostoma guttatum";"22711105";"Animalia";"Chordata";"Aves";"Passeriformes";"Mimidae";"Toxostoma"
"Toxostoma bendirei";"22711108";"Animalia";"Chordata";"Aves";"Passeriformes";"Mimidae";"Toxostoma"
"Turdus swalesi";"22708955";"Animalia";"Chordata";"Aves";"Passeriformes";"Turdidae";"Turdus"
"Peucaea sumichrasti";"22721232";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Peucaea"
"Peucaea aestivalis";"22721256";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Peucaea"
"Pipilo socorroensis";"103773037";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Pipilo"
"Junco bairdi";"103777087";"Animalia";"Chordata";"Aves";"Passeriformes";"Passerellidae";"Junco"
